job_id,workload,node_id,input_tokens,output_tokens,shared_prefix_token_len,private_prefix_token_len,shared_prefix_ratio
debate_job_3,debate,debate_job_3_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_3,debate,debate_job_3_r0_critic_0,2176,128,1088,1088,0.5
debate_job_3,debate,debate_job_3_r0_critic_1,2176,128,1088,1088,0.5
debate_job_3,debate,debate_job_3_r0_critic_2,2176,128,1088,1088,0.5
debate_job_3,debate,debate_job_3_r0_critic_3,2176,128,1088,1088,0.5
debate_job_3,debate,debate_job_3_r0_judge,2560,64,1280,1280,0.5
debate_job_4,debate,debate_job_4_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_4,debate,debate_job_4_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_4,debate,debate_job_4_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_4,debate,debate_job_4_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_4,debate,debate_job_4_r0_critic_0,2176,128,1088,1088,0.5
debate_job_4,debate,debate_job_4_r0_critic_1,2176,128,1088,1088,0.5
debate_job_4,debate,debate_job_4_r0_critic_2,2176,128,1088,1088,0.5
debate_job_4,debate,debate_job_4_r0_critic_3,2176,128,1088,1088,0.5
debate_job_4,debate,debate_job_4_r0_judge,2560,64,1280,1280,0.5
debate_job_5,debate,debate_job_5_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_5,debate,debate_job_5_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_5,debate,debate_job_5_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_5,debate,debate_job_5_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_5,debate,debate_job_5_r0_critic_0,2176,128,1088,1088,0.5
debate_job_5,debate,debate_job_5_r0_critic_1,2176,128,1088,1088,0.5
debate_job_5,debate,debate_job_5_r0_critic_2,2176,128,1088,1088,0.5
debate_job_5,debate,debate_job_5_r0_critic_3,2176,128,1088,1088,0.5
debate_job_5,debate,debate_job_5_r0_judge,2560,64,1280,1280,0.5
debate_job_6,debate,debate_job_6_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_6,debate,debate_job_6_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_6,debate,debate_job_6_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_6,debate,debate_job_6_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_6,debate,debate_job_6_r0_critic_0,2176,128,1088,1088,0.5
debate_job_6,debate,debate_job_6_r0_critic_1,2176,128,1088,1088,0.5
debate_job_6,debate,debate_job_6_r0_critic_2,2176,128,1088,1088,0.5
debate_job_6,debate,debate_job_6_r0_critic_3,2176,128,1088,1088,0.5
debate_job_6,debate,debate_job_6_r0_judge,2560,64,1280,1280,0.5
debate_job_7,debate,debate_job_7_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_7,debate,debate_job_7_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_7,debate,debate_job_7_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_7,debate,debate_job_7_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_7,debate,debate_job_7_r0_critic_0,2176,128,1088,1088,0.5
debate_job_7,debate,debate_job_7_r0_critic_1,2176,128,1088,1088,0.5
debate_job_7,debate,debate_job_7_r0_critic_2,2176,128,1088,1088,0.5
debate_job_7,debate,debate_job_7_r0_critic_3,2176,128,1088,1088,0.5
debate_job_7,debate,debate_job_7_r0_judge,2560,64,1280,1280,0.5
debate_job_8,debate,debate_job_8_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_8,debate,debate_job_8_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_8,debate,debate_job_8_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_8,debate,debate_job_8_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_8,debate,debate_job_8_r0_critic_0,2176,128,1088,1088,0.5
debate_job_8,debate,debate_job_8_r0_critic_1,2176,128,1088,1088,0.5
debate_job_8,debate,debate_job_8_r0_critic_2,2176,128,1088,1088,0.5
debate_job_8,debate,debate_job_8_r0_critic_3,2176,128,1088,1088,0.5
debate_job_8,debate,debate_job_8_r0_judge,2560,64,1280,1280,0.5
debate_job_9,debate,debate_job_9_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_9,debate,debate_job_9_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_9,debate,debate_job_9_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_9,debate,debate_job_9_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_9,debate,debate_job_9_r0_critic_0,2176,128,1088,1088,0.5
debate_job_9,debate,debate_job_9_r0_critic_1,2176,128,1088,1088,0.5
debate_job_9,debate,debate_job_9_r0_critic_2,2176,128,1088,1088,0.5
debate_job_9,debate,debate_job_9_r0_critic_3,2176,128,1088,1088,0.5
debate_job_9,debate,debate_job_9_r0_judge,2560,64,1280,1280,0.5
debate_job_10,debate,debate_job_10_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_10,debate,debate_job_10_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_10,debate,debate_job_10_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_10,debate,debate_job_10_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_10,debate,debate_job_10_r0_critic_0,2176,128,1088,1088,0.5
debate_job_10,debate,debate_job_10_r0_critic_1,2176,128,1088,1088,0.5
debate_job_10,debate,debate_job_10_r0_critic_2,2176,128,1088,1088,0.5
debate_job_10,debate,debate_job_10_r0_critic_3,2176,128,1088,1088,0.5
debate_job_10,debate,debate_job_10_r0_judge,2560,64,1280,1280,0.5
debate_job_11,debate,debate_job_11_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_11,debate,debate_job_11_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_11,debate,debate_job_11_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_11,debate,debate_job_11_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_11,debate,debate_job_11_r0_critic_0,2176,128,1088,1088,0.5
debate_job_11,debate,debate_job_11_r0_critic_1,2176,128,1088,1088,0.5
debate_job_11,debate,debate_job_11_r0_critic_2,2176,128,1088,1088,0.5
debate_job_11,debate,debate_job_11_r0_critic_3,2176,128,1088,1088,0.5
debate_job_11,debate,debate_job_11_r0_judge,2560,64,1280,1280,0.5
debate_job_12,debate,debate_job_12_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_12,debate,debate_job_12_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_12,debate,debate_job_12_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_12,debate,debate_job_12_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_12,debate,debate_job_12_r0_critic_0,2176,128,1088,1088,0.5
debate_job_12,debate,debate_job_12_r0_critic_1,2176,128,1088,1088,0.5
debate_job_12,debate,debate_job_12_r0_critic_2,2176,128,1088,1088,0.5
debate_job_12,debate,debate_job_12_r0_critic_3,2176,128,1088,1088,0.5
debate_job_12,debate,debate_job_12_r0_judge,2560,64,1280,1280,0.5
debate_job_13,debate,debate_job_13_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_13,debate,debate_job_13_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_13,debate,debate_job_13_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_13,debate,debate_job_13_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_13,debate,debate_job_13_r0_critic_0,2176,128,1088,1088,0.5
debate_job_13,debate,debate_job_13_r0_critic_1,2176,128,1088,1088,0.5
debate_job_13,debate,debate_job_13_r0_critic_2,2176,128,1088,1088,0.5
debate_job_13,debate,debate_job_13_r0_critic_3,2176,128,1088,1088,0.5
debate_job_13,debate,debate_job_13_r0_judge,2560,64,1280,1280,0.5
debate_job_14,debate,debate_job_14_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_14,debate,debate_job_14_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_14,debate,debate_job_14_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_14,debate,debate_job_14_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_14,debate,debate_job_14_r0_critic_0,2176,128,1088,1088,0.5
debate_job_14,debate,debate_job_14_r0_critic_1,2176,128,1088,1088,0.5
debate_job_14,debate,debate_job_14_r0_critic_2,2176,128,1088,1088,0.5
debate_job_14,debate,debate_job_14_r0_critic_3,2176,128,1088,1088,0.5
debate_job_14,debate,debate_job_14_r0_judge,2560,64,1280,1280,0.5
debate_job_15,debate,debate_job_15_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_15,debate,debate_job_15_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_15,debate,debate_job_15_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_15,debate,debate_job_15_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_15,debate,debate_job_15_r0_critic_0,2176,128,1088,1088,0.5
debate_job_15,debate,debate_job_15_r0_critic_1,2176,128,1088,1088,0.5
debate_job_15,debate,debate_job_15_r0_critic_2,2176,128,1088,1088,0.5
debate_job_15,debate,debate_job_15_r0_critic_3,2176,128,1088,1088,0.5
debate_job_15,debate,debate_job_15_r0_judge,2560,64,1280,1280,0.5
debate_job_16,debate,debate_job_16_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_16,debate,debate_job_16_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_16,debate,debate_job_16_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_16,debate,debate_job_16_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_16,debate,debate_job_16_r0_critic_0,2176,128,1088,1088,0.5
debate_job_16,debate,debate_job_16_r0_critic_1,2176,128,1088,1088,0.5
debate_job_16,debate,debate_job_16_r0_critic_2,2176,128,1088,1088,0.5
debate_job_16,debate,debate_job_16_r0_critic_3,2176,128,1088,1088,0.5
debate_job_16,debate,debate_job_16_r0_judge,2560,64,1280,1280,0.5
debate_job_17,debate,debate_job_17_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_17,debate,debate_job_17_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_17,debate,debate_job_17_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_17,debate,debate_job_17_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_17,debate,debate_job_17_r0_critic_0,2176,128,1088,1088,0.5
debate_job_17,debate,debate_job_17_r0_critic_1,2176,128,1088,1088,0.5
debate_job_17,debate,debate_job_17_r0_critic_2,2176,128,1088,1088,0.5
debate_job_17,debate,debate_job_17_r0_critic_3,2176,128,1088,1088,0.5
debate_job_17,debate,debate_job_17_r0_judge,2560,64,1280,1280,0.5
debate_job_18,debate,debate_job_18_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_18,debate,debate_job_18_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_18,debate,debate_job_18_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_18,debate,debate_job_18_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_18,debate,debate_job_18_r0_critic_0,2176,128,1088,1088,0.5
debate_job_18,debate,debate_job_18_r0_critic_1,2176,128,1088,1088,0.5
debate_job_18,debate,debate_job_18_r0_critic_2,2176,128,1088,1088,0.5
debate_job_18,debate,debate_job_18_r0_critic_3,2176,128,1088,1088,0.5
debate_job_18,debate,debate_job_18_r0_judge,2560,64,1280,1280,0.5
debate_job_19,debate,debate_job_19_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_19,debate,debate_job_19_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_19,debate,debate_job_19_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_19,debate,debate_job_19_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_19,debate,debate_job_19_r0_critic_0,2176,128,1088,1088,0.5
debate_job_19,debate,debate_job_19_r0_critic_1,2176,128,1088,1088,0.5
debate_job_19,debate,debate_job_19_r0_critic_2,2176,128,1088,1088,0.5
debate_job_19,debate,debate_job_19_r0_critic_3,2176,128,1088,1088,0.5
debate_job_19,debate,debate_job_19_r0_judge,2560,64,1280,1280,0.5
debate_job_20,debate,debate_job_20_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_20,debate,debate_job_20_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_20,debate,debate_job_20_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_20,debate,debate_job_20_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_20,debate,debate_job_20_r0_critic_0,2176,128,1088,1088,0.5
debate_job_20,debate,debate_job_20_r0_critic_1,2176,128,1088,1088,0.5
debate_job_20,debate,debate_job_20_r0_critic_2,2176,128,1088,1088,0.5
debate_job_20,debate,debate_job_20_r0_critic_3,2176,128,1088,1088,0.5
debate_job_20,debate,debate_job_20_r0_judge,2560,64,1280,1280,0.5
debate_job_21,debate,debate_job_21_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_21,debate,debate_job_21_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_21,debate,debate_job_21_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_21,debate,debate_job_21_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_21,debate,debate_job_21_r0_critic_0,2176,128,1088,1088,0.5
debate_job_21,debate,debate_job_21_r0_critic_1,2176,128,1088,1088,0.5
debate_job_21,debate,debate_job_21_r0_critic_2,2176,128,1088,1088,0.5
debate_job_21,debate,debate_job_21_r0_critic_3,2176,128,1088,1088,0.5
debate_job_21,debate,debate_job_21_r0_judge,2560,64,1280,1280,0.5
debate_job_22,debate,debate_job_22_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_22,debate,debate_job_22_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_22,debate,debate_job_22_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_22,debate,debate_job_22_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_22,debate,debate_job_22_r0_critic_0,2176,128,1088,1088,0.5
debate_job_22,debate,debate_job_22_r0_critic_1,2176,128,1088,1088,0.5
debate_job_22,debate,debate_job_22_r0_critic_2,2176,128,1088,1088,0.5
debate_job_22,debate,debate_job_22_r0_critic_3,2176,128,1088,1088,0.5
debate_job_22,debate,debate_job_22_r0_judge,2560,64,1280,1280,0.5
debate_job_23,debate,debate_job_23_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_23,debate,debate_job_23_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_23,debate,debate_job_23_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_23,debate,debate_job_23_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_23,debate,debate_job_23_r0_critic_0,2176,128,1088,1088,0.5
debate_job_23,debate,debate_job_23_r0_critic_1,2176,128,1088,1088,0.5
debate_job_23,debate,debate_job_23_r0_critic_2,2176,128,1088,1088,0.5
debate_job_23,debate,debate_job_23_r0_critic_3,2176,128,1088,1088,0.5
debate_job_23,debate,debate_job_23_r0_judge,2560,64,1280,1280,0.5
debate_job_24,debate,debate_job_24_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_24,debate,debate_job_24_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_24,debate,debate_job_24_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_24,debate,debate_job_24_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_24,debate,debate_job_24_r0_critic_0,2176,128,1088,1088,0.5
debate_job_24,debate,debate_job_24_r0_critic_1,2176,128,1088,1088,0.5
debate_job_24,debate,debate_job_24_r0_critic_2,2176,128,1088,1088,0.5
debate_job_24,debate,debate_job_24_r0_critic_3,2176,128,1088,1088,0.5
debate_job_24,debate,debate_job_24_r0_judge,2560,64,1280,1280,0.5
debate_job_25,debate,debate_job_25_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_25,debate,debate_job_25_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_25,debate,debate_job_25_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_25,debate,debate_job_25_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_25,debate,debate_job_25_r0_critic_0,2176,128,1088,1088,0.5
debate_job_25,debate,debate_job_25_r0_critic_1,2176,128,1088,1088,0.5
debate_job_25,debate,debate_job_25_r0_critic_2,2176,128,1088,1088,0.5
debate_job_25,debate,debate_job_25_r0_critic_3,2176,128,1088,1088,0.5
debate_job_25,debate,debate_job_25_r0_judge,2560,64,1280,1280,0.5
debate_job_26,debate,debate_job_26_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_26,debate,debate_job_26_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_26,debate,debate_job_26_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_26,debate,debate_job_26_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_26,debate,debate_job_26_r0_critic_0,2176,128,1088,1088,0.5
debate_job_26,debate,debate_job_26_r0_critic_1,2176,128,1088,1088,0.5
debate_job_26,debate,debate_job_26_r0_critic_2,2176,128,1088,1088,0.5
debate_job_26,debate,debate_job_26_r0_critic_3,2176,128,1088,1088,0.5
debate_job_26,debate,debate_job_26_r0_judge,2560,64,1280,1280,0.5
debate_job_27,debate,debate_job_27_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_27,debate,debate_job_27_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_27,debate,debate_job_27_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_27,debate,debate_job_27_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_27,debate,debate_job_27_r0_critic_0,2176,128,1088,1088,0.5
debate_job_27,debate,debate_job_27_r0_critic_1,2176,128,1088,1088,0.5
debate_job_27,debate,debate_job_27_r0_critic_2,2176,128,1088,1088,0.5
debate_job_27,debate,debate_job_27_r0_critic_3,2176,128,1088,1088,0.5
debate_job_27,debate,debate_job_27_r0_judge,2560,64,1280,1280,0.5
debate_job_28,debate,debate_job_28_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_28,debate,debate_job_28_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_28,debate,debate_job_28_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_28,debate,debate_job_28_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_28,debate,debate_job_28_r0_critic_0,2176,128,1088,1088,0.5
debate_job_28,debate,debate_job_28_r0_critic_1,2176,128,1088,1088,0.5
debate_job_28,debate,debate_job_28_r0_critic_2,2176,128,1088,1088,0.5
debate_job_28,debate,debate_job_28_r0_critic_3,2176,128,1088,1088,0.5
debate_job_28,debate,debate_job_28_r0_judge,2560,64,1280,1280,0.5
debate_job_29,debate,debate_job_29_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_29,debate,debate_job_29_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_29,debate,debate_job_29_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_29,debate,debate_job_29_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_29,debate,debate_job_29_r0_critic_0,2176,128,1088,1088,0.5
debate_job_29,debate,debate_job_29_r0_critic_1,2176,128,1088,1088,0.5
debate_job_29,debate,debate_job_29_r0_critic_2,2176,128,1088,1088,0.5
debate_job_29,debate,debate_job_29_r0_critic_3,2176,128,1088,1088,0.5
debate_job_29,debate,debate_job_29_r0_judge,2560,64,1280,1280,0.5
debate_job_30,debate,debate_job_30_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_30,debate,debate_job_30_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_30,debate,debate_job_30_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_30,debate,debate_job_30_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_30,debate,debate_job_30_r0_critic_0,2176,128,1088,1088,0.5
debate_job_30,debate,debate_job_30_r0_critic_1,2176,128,1088,1088,0.5
debate_job_30,debate,debate_job_30_r0_critic_2,2176,128,1088,1088,0.5
debate_job_30,debate,debate_job_30_r0_critic_3,2176,128,1088,1088,0.5
debate_job_30,debate,debate_job_30_r0_judge,2560,64,1280,1280,0.5
debate_job_31,debate,debate_job_31_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_31,debate,debate_job_31_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_31,debate,debate_job_31_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_31,debate,debate_job_31_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_31,debate,debate_job_31_r0_critic_0,2176,128,1088,1088,0.5
debate_job_31,debate,debate_job_31_r0_critic_1,2176,128,1088,1088,0.5
debate_job_31,debate,debate_job_31_r0_critic_2,2176,128,1088,1088,0.5
debate_job_31,debate,debate_job_31_r0_critic_3,2176,128,1088,1088,0.5
debate_job_31,debate,debate_job_31_r0_judge,2560,64,1280,1280,0.5
debate_job_32,debate,debate_job_32_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_32,debate,debate_job_32_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_32,debate,debate_job_32_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_32,debate,debate_job_32_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_32,debate,debate_job_32_r0_critic_0,2176,128,1088,1088,0.5
debate_job_32,debate,debate_job_32_r0_critic_1,2176,128,1088,1088,0.5
debate_job_32,debate,debate_job_32_r0_critic_2,2176,128,1088,1088,0.5
debate_job_32,debate,debate_job_32_r0_critic_3,2176,128,1088,1088,0.5
debate_job_32,debate,debate_job_32_r0_judge,2560,64,1280,1280,0.5
debate_job_33,debate,debate_job_33_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_33,debate,debate_job_33_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_33,debate,debate_job_33_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_33,debate,debate_job_33_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_33,debate,debate_job_33_r0_critic_0,2176,128,1088,1088,0.5
debate_job_33,debate,debate_job_33_r0_critic_1,2176,128,1088,1088,0.5
debate_job_33,debate,debate_job_33_r0_critic_2,2176,128,1088,1088,0.5
debate_job_33,debate,debate_job_33_r0_critic_3,2176,128,1088,1088,0.5
debate_job_33,debate,debate_job_33_r0_judge,2560,64,1280,1280,0.5
debate_job_34,debate,debate_job_34_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_34,debate,debate_job_34_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_34,debate,debate_job_34_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_34,debate,debate_job_34_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_34,debate,debate_job_34_r0_critic_0,2176,128,1088,1088,0.5
debate_job_34,debate,debate_job_34_r0_critic_1,2176,128,1088,1088,0.5
debate_job_34,debate,debate_job_34_r0_critic_2,2176,128,1088,1088,0.5
debate_job_34,debate,debate_job_34_r0_critic_3,2176,128,1088,1088,0.5
debate_job_34,debate,debate_job_34_r0_judge,2560,64,1280,1280,0.5
debate_job_35,debate,debate_job_35_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_35,debate,debate_job_35_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_35,debate,debate_job_35_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_35,debate,debate_job_35_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_35,debate,debate_job_35_r0_critic_0,2176,128,1088,1088,0.5
debate_job_35,debate,debate_job_35_r0_critic_1,2176,128,1088,1088,0.5
debate_job_35,debate,debate_job_35_r0_critic_2,2176,128,1088,1088,0.5
debate_job_35,debate,debate_job_35_r0_critic_3,2176,128,1088,1088,0.5
debate_job_35,debate,debate_job_35_r0_judge,2560,64,1280,1280,0.5
debate_job_36,debate,debate_job_36_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_36,debate,debate_job_36_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_36,debate,debate_job_36_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_36,debate,debate_job_36_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_36,debate,debate_job_36_r0_critic_0,2176,128,1088,1088,0.5
debate_job_36,debate,debate_job_36_r0_critic_1,2176,128,1088,1088,0.5
debate_job_36,debate,debate_job_36_r0_critic_2,2176,128,1088,1088,0.5
debate_job_36,debate,debate_job_36_r0_critic_3,2176,128,1088,1088,0.5
debate_job_36,debate,debate_job_36_r0_judge,2560,64,1280,1280,0.5
debate_job_37,debate,debate_job_37_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_37,debate,debate_job_37_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_37,debate,debate_job_37_r0_proposer_2,2048,128,1024,1024,0.5
debate_job_37,debate,debate_job_37_r0_proposer_3,2048,128,1024,1024,0.5
debate_job_37,debate,debate_job_37_r0_critic_0,2176,128,1088,1088,0.5
debate_job_37,debate,debate_job_37_r0_critic_1,2176,128,1088,1088,0.5
debate_job_37,debate,debate_job_37_r0_critic_2,2176,128,1088,1088,0.5
debate_job_37,debate,debate_job_37_r0_critic_3,2176,128,1088,1088,0.5
debate_job_37,debate,debate_job_37_r0_judge,2560,64,1280,1280,0.5
debate_job_38,debate,debate_job_38_r0_proposer_0,2048,128,1024,1024,0.5
debate_job_38,debate,debate_job_38_r0_proposer_1,2048,128,1024,1024,0.5
debate_job_38,debate,debate_job_38_r0_proposer_2,2048,128,1024,1024,0.5
