policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-placement-v2-online,heuristic,heuristic,1,0.5,1530589189,,,5.671018756947459e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1270416599,155750,4451729408,0,0,0,0,0,4205,217,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
lru-system,none,none,2,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4233,603,"{""agent_role"": 2, ""assistant_delta"": 8, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 2, ""task_prefix"": 2}",1.0,False
asg-retention-v2-online,heuristic,heuristic,2,0.5,1530372000,,,5.671823582762884e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1287105000,0,0,0,0,0,0,0,4178,244,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
asg-placement-v2-online,heuristic,heuristic,2,0.5,1530443780,,,5.671557566132877e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1263262623,127177,3061317632,44040192,0,0,0,0,4194,228,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
lru-system,none,none,4,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4432,404,"{""agent_role"": 2, ""assistant_delta"": 8, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 2, ""task_prefix"": 2}",1.0,False
asg-retention-v2-online,heuristic,heuristic,4,0.5,1530372000,,,5.671823582762884e-07,4239917,632563957760,1724,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005561191368408,0.7191267513848159,1287105000,0,0,0,0,0,0,0,4104,310,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",3.1963518970348506e-05,False
asg-placement-v2-online,heuristic,heuristic,4,0.5,1530517409,,,5.67128472303447e-07,4239917,632563957760,1724,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005561191368408,0.7191267513848159,1236138759,221286,4300210176,69206016,0,0,0,0,4115,299,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",3.1963518970348506e-05,False
lru-system,none,none,8,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4349,487,"{""agent_role"": 3, ""assistant_delta"": 2, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 3, ""task_prefix"": 3}",1.0,False
asg-retention-v2-online,heuristic,heuristic,8,0.5,1530371000,,,5.671827288938433e-07,4239915,632562909184,1728,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005602698991702,0.718475073313783,1287104000,0,0,0,0,0,0,0,4046,364,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",-6.393180607352158e-05,False
asg-placement-v2-online,heuristic,heuristic,8,0.5,1530516409,,,5.671288428505832e-07,4239915,632562909184,1728,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005602698991702,0.718475073313783,1255993114,180426,4533518336,88080384,0,0,0,0,4073,337,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",-6.393180607352158e-05,False
lru-system,none,none,16,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4282,554,"{""agent_role"": 3, ""assistant_delta"": 2, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 3, ""task_prefix"": 3}",1.0,False
asg-retention-v2-online,heuristic,heuristic,16,0.5,1530371000,,,5.671827288938433e-07,4239914,632562384896,1730,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1287104000,0,0,0,0,0,0,0,4047,361,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.5,1542831385,,,5.626019851806424e-07,4239914,632562384896,1730,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1270183901,180426,4605345792,94371840,0,0,0,0,4051,357,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
