policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-placement-v2-online,heuristic,heuristic,1,0.1,1592768778,,,5.449629676254239e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1357351142,100453,2371354624,12582912,0,0,0,0,2644,250,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.1,1590998201,,,5.455694415332655e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1357685127,49252,1830813696,0,291504128,565662,573462,1,2716,178,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,2,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2860,302,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,2,0.1,1608377000,,,5.39674466869397e-07,4722499,885575909376,3475,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.019901452600784686,0.4338546757901597,1401401000,0,0,0,0,0,0,0,2551,112,"{""agent_role"": 2, ""system_prefix"": 1, ""task_prefix"": 2}",1.221491983172897,False
asg-retention-v2-online,heuristic,heuristic,2,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2556,338,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,2,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2623,271,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.1,1579929877,,,5.493914715051623e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1352071386,51300,2724724736,18874368,0,0,0,0,2599,295,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.1,1596615000,,,5.436501598694738e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1380294280,0,2197815296,18874368,241696768,370702,574155,3,2673,221,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2846,316,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,4,0.1,1608384000,,,5.3967211810115e-07,4722499,885575909376,3475,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.019901452600784686,0.4338546757901597,1401408000,0,0,0,0,0,0,0,2520,143,"{""agent_role"": 2, ""system_prefix"": 1, ""task_prefix"": 2}",1.221491983172897,False
asg-retention-v2-online,heuristic,heuristic,4,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2577,317,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2503,391,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.1,1590952000,,,5.455852847854618e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1375413217,0,2731540480,31457280,0,0,0,0,2591,303,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.1,1591452000,,,5.454138736198138e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1369078590,24577,2581069824,25165824,277348352,495637,588492,3,2611,283,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2602,560,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,8,0.1,1608384000,,,5.3967211810115e-07,4722499,885575909376,3475,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.019901452600784686,0.4338546757901597,1401408000,0,0,0,0,0,0,0,2463,200,"{""agent_role"": 2, ""system_prefix"": 1, ""task_prefix"": 2}",1.221491983172897,False
asg-retention-v2-online,heuristic,heuristic,8,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2547,347,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2522,372,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.1,1587152877,,,5.468912368672851e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1353873792,0,2720006144,25165824,0,0,0,0,2594,300,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.1,1618056577,,,5.364460132842437e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1376603125,0,2559574016,44040192,224919552,319501,559719,0,2608,286,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2418,744,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,16,0.1,1608384000,,,5.3967211810115e-07,4722499,885575909376,3475,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.019901452600784686,0.4338546757901597,1401408000,0,0,0,0,0,0,0,2425,238,"{""agent_role"": 2, ""system_prefix"": 1, ""task_prefix"": 2}",1.221491983172897,False
asg-retention-v2-online,heuristic,heuristic,16,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2576,318,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2549,345,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.1,1599902000,,,5.425332301603473e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1373496706,0,2894069760,37748736,0,0,0,0,2565,329,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.1,1618052877,,,5.364472399748405e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1350225474,0,2778202112,44040192,61865984,147462,94212,0,2582,312,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3582,537,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.25,1606895000,,,5.401721954452531e-07,4718467,883461980160,3485,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.020738246286312934,0.4322254806125774,1390402000,0,0,0,0,0,0,0,2333,320,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.358510638297872,False
asg-retention-v2-online,heuristic,heuristic,1,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3917,500,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,1,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3850,567,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.25,1584017681,,,5.47973681361957e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1316812137,227333,3969908736,100663296,0,0,0,0,4073,344,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.25,1584017681,,,5.47973681361957e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1323618213,172134,1660944384,0,1229455360,544787,4260441,1,4245,172,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,2,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3656,463,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,2,0.25,1606452000,,,5.403211549426936e-07,4718312,883380715520,3484,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.020770414694362804,0.43238840013033564,1368188000,0,0,0,0,0,0,0,2296,358,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.355715831229715,False
asg-retention-v2-online,heuristic,heuristic,2,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3923,494,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,2,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3936,481,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1348939979,227531,4394582016,106954752,0,0,0,0,4038,379,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1282223115,94210,2398617600,88080384,12447121408,44507200,4120239,34,4165,252,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3609,510,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,4,0.25,1608366000,,,5.396781578322347e-07,4722389,885518237696,3510,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.01992428179359418,0.4281524926686217,1399888000,0,0,0,0,0,0,0,2259,369,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.429228272628921,False
asg-retention-v2-online,heuristic,heuristic,4,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3880,537,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3930,487,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1315379898,366895,4566024192,100663296,0,0,0,0,4012,405,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1269506959,223335,2649751552,88080384,12373721088,43900994,4440145,67,4144,273,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3839,280,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,8,0.25,1608496000,,,5.3963454058947e-07,4722912,885792440320,3534,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.01981573935869063,0.42424242424242425,1401513000,0,0,0,0,0,0,0,2380,224,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.438658492607285,False
asg-retention-v2-online,heuristic,heuristic,8,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3872,545,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3813,604,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1312808146,366895,4636278784,100663296,0,0,0,0,4002,415,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1286713349,223335,2453143552,75497472,12249464832,42715303,5141459,67,4160,257,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3601,518,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,16,0.25,1608496000,,,5.3963454058947e-07,4722912,885792440320,3534,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.01981573935869063,0.42424242424242425,1401513000,0,0,0,0,0,0,0,2366,238,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.438658492607285,False
asg-retention-v2-online,heuristic,heuristic,16,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3800,617,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3594,823,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.25,1565508780,,,5.544523359364359e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1325459371,248109,5024776192,138412032,0,0,0,0,3943,474,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.25,1565508780,,,5.544523359364359e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1297713735,176329,4304928768,75497472,8901885952,33141484,1633862,46,4029,388,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,769,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4340,496,"{""agent_role"": 1, ""assistant_delta"": 4, ""edit_diff"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.5,1604823000,,,5.408696161508154e-07,4704616,876200067072,3403,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.023612856737268317,0.44558488106875205,1389186000,0,0,0,0,0,0,0,2559,176,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",4.951170397519631,False
asg-retention-v2-online,heuristic,heuristic,1,0.5,1530372000,,,5.671823582762884e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1287105000,0,0,0,0,0,0,0,4205,217,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
asg-retention-v2-oracle,oracle,oracle,1,0.5,1530371000,,,5.671827288938433e-07,4239914,632562384896,1730,1,1019,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1287104000,0,0,0,0,0,0,0,4167,241,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.5,1530589189,,,5.671018756947459e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1270416599,155750,4451729408,0,0,0,0,0,4205,217,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
