naive_kv_bytes,shared_kv_bytes,unique_shared_tokens,logical_shared_tokens,kv_saving_ratio,kv_duplication_ratio,job_id,workload
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_3,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_4,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_5,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_6,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_7,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_8,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_9,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_10,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_11,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_12,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_13,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_14,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_15,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_16,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_17,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_18,planner_worker_tool
1343225856.0,745013248.0,1280.0,11712.0,0.44535519125683065,1.8029556650246306,planner_worker_tool_job_19,planner_worker_tool
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_0,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_1,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_2,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_3,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_4,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_5,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_6,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_7,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_8,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_9,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_10,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_11,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_12,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_13,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_14,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_15,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_16,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_17,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_18,swe_like
968884224.0,352321536.0,1920.0,12672.0,0.6363636363636364,2.75,swe_like_job_19,swe_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_0,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_1,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_2,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_3,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_4,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_5,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_6,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_7,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_8,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_9,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_10,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_11,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_12,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_13,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_14,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_15,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_16,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_17,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_18,rag_like
767033344.0,456916992.0,1280.0,6688.0,0.4043062200956937,1.678714859437751,rag_like_job_19,rag_like
