trace_idx,state_id,state_type,tokens,left_step,right_step,reuse_distance,delayed,high_value,cross_agent
0,state_81cbbbe401b5d83e,assistant_delta,91,46,48,2,False,False,False
0,state_81cbbbe401b5d83e,assistant_delta,91,48,50,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,12,14,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,14,16,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,16,18,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,18,20,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,20,22,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,22,24,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,24,26,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,26,28,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,28,30,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,30,32,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,32,34,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,34,36,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,36,38,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,38,40,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,40,42,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,42,44,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,44,46,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,46,48,2,False,False,False
0,state_098eaea956dab2bb,tool_observation,55,48,50,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,14,16,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,16,18,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,18,20,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,20,22,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,22,24,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,24,26,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,26,28,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,28,30,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,30,32,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,32,34,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,34,36,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,36,38,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,38,40,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,40,42,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,42,44,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,44,46,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,46,48,2,False,False,False
0,state_e1ae36c48ba00c3e,assistant_delta,74,48,50,2,False,False,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,14,16,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,16,18,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,18,20,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,20,22,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,22,24,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,24,26,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,26,28,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,28,30,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,30,32,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,32,34,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,34,36,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,36,38,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,38,40,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,40,42,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,42,44,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,44,46,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,46,48,2,False,True,False
0,state_b8bbc9016854c8b1,test_failure_summary,1459,48,50,2,False,True,False
0,state_f7613bcb86b3b642,assistant_delta,97,16,18,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,18,20,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,20,22,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,22,24,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,24,26,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,26,28,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,28,30,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,30,32,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,32,34,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,34,36,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,36,38,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,38,40,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,40,42,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,42,44,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,44,46,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,46,48,2,False,False,False
0,state_f7613bcb86b3b642,assistant_delta,97,48,50,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,16,18,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,18,20,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,20,22,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,22,24,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,24,26,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,26,28,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,28,30,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,30,32,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,32,34,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,34,36,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,36,38,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,38,40,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,40,42,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,42,44,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,44,46,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,46,48,2,False,False,False
0,state_a982e354514e6138,tool_observation,19,48,50,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,18,20,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,20,22,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,22,24,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,24,26,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,26,28,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,28,30,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,30,32,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,32,34,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,34,36,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,36,38,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,38,40,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,40,42,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,42,44,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,44,46,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,46,48,2,False,False,False
0,state_44b12f9861e58984,assistant_delta,62,48,50,2,False,False,False
0,state_8b5e2197180229e8,tool_observation,587,18,20,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,20,22,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,22,24,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,24,26,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,26,28,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,28,30,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,30,32,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,32,34,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,34,36,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,36,38,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,38,40,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,40,42,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,42,44,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,44,46,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,46,48,2,False,True,False
0,state_8b5e2197180229e8,tool_observation,587,48,50,2,False,True,False
0,state_f1255c2c65239147,assistant_delta,76,20,22,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,22,24,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,24,26,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,26,28,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,28,30,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,30,32,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,32,34,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,34,36,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,36,38,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,38,40,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,40,42,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,42,44,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,44,46,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,46,48,2,False,False,False
0,state_f1255c2c65239147,assistant_delta,76,48,50,2,False,False,False
0,state_6c9a7d2b86afd928,tool_observation,19,20,22,2,False,False,False
0,state_6c9a7d2b86afd928,tool_observation,19,22,24,2,False,False,False
0,state_6c9a7d2b86afd928,tool_observation,19,24,26,2,False,False,False
