trace_idx,state_id,state_type,tokens,access_count,first_access,last_access,cross_agent,has_exact_token_hash,has_semantic_key
1,syn_control_short_reuse_0001:llm_out_2,assistant_delta,128,1,16,16,False,False,False
1,syn_control_short_reuse_0001:llm_out_3,assistant_delta,144,1,17,17,False,False,False
1,syn_control_short_reuse_0001:llm_out_4,assistant_delta,96,1,19,19,False,False,False
1,syn_control_short_reuse_0001:tool_out_4,raw_error_log,384,0,,,False,False,False
1,syn_control_short_reuse_0001:llm_out_5,assistant_delta,112,1,20,20,False,False,False
1,syn_control_short_reuse_0001:llm_out_6,assistant_delta,128,1,21,21,False,False,False
1,syn_control_short_reuse_0001:llm_out_7,assistant_delta,144,1,23,23,False,False,False
1,syn_control_short_reuse_0001:tool_out_7,web_result,384,0,,,False,False,False
1,syn_control_short_reuse_0001:llm_out_8,assistant_delta,96,1,24,24,False,False,False
1,syn_control_short_reuse_0001:llm_out_9,assistant_delta,112,1,25,25,False,False,False
1,syn_control_short_reuse_0001:llm_out_10,assistant_delta,128,1,27,27,False,False,False
1,syn_control_short_reuse_0001:tool_out_10,tool_observation,384,0,,,False,False,False
1,syn_control_short_reuse_0001:llm_out_11,assistant_delta,144,1,28,28,False,False,False
1,syn_control_short_reuse_0001:llm_out_12,assistant_delta,96,1,29,29,False,False,False
1,syn_control_short_reuse_0001:llm_out_13,assistant_delta,112,1,31,31,False,False,False
1,syn_control_short_reuse_0001:tool_out_13,test_failure_summary,384,0,,,False,False,False
1,syn_control_short_reuse_0001:llm_out_14,assistant_delta,128,0,,,False,False,False
2,syn_control_short_reuse_0002:system,system_prefix,1024,16,11,31,True,True,True
2,syn_control_short_reuse_0002:task,task_prefix,768,16,11,31,True,True,True
2,syn_control_short_reuse_0002:shared_plan,summary_state,1024,16,11,31,True,True,True
2,syn_control_short_reuse_0002:agent_0:role,agent_role,128,8,11,30,False,True,True
2,syn_control_short_reuse_0002:agent_1:role,agent_role,128,8,12,31,False,True,True
2,syn_control_short_reuse_0002:core_0,file_context,384,8,11,30,False,True,True
2,syn_control_short_reuse_0002:core_1,test_failure_summary,640,8,12,31,False,True,True
2,syn_control_short_reuse_0002:filler_0,assistant_delta,128,0,,,False,True,True
2,syn_control_short_reuse_0002:filler_1,dialogue_delta,128,0,,,False,True,True
2,syn_control_short_reuse_0002:filler_2,dialogue_delta,128,0,,,False,True,True
2,syn_control_short_reuse_0002:filler_3,assistant_delta,128,0,,,False,True,True
2,syn_control_short_reuse_0002:llm_out_0,assistant_delta,96,1,12,12,False,False,False
2,syn_control_short_reuse_0002:llm_out_1,assistant_delta,112,1,14,14,False,False,False
2,syn_control_short_reuse_0002:tool_out_1,failure_summary,384,0,,,False,False,False
2,syn_control_short_reuse_0002:llm_out_2,assistant_delta,128,1,15,15,False,False,False
2,syn_control_short_reuse_0002:llm_out_3,assistant_delta,144,1,16,16,False,False,False
2,syn_control_short_reuse_0002:llm_out_4,assistant_delta,96,1,18,18,False,False,False
2,syn_control_short_reuse_0002:tool_out_4,raw_error_log,384,0,,,False,False,False
2,syn_control_short_reuse_0002:llm_out_5,assistant_delta,112,1,19,19,False,False,False
2,syn_control_short_reuse_0002:llm_out_6,assistant_delta,128,1,20,20,False,False,False
2,syn_control_short_reuse_0002:llm_out_7,assistant_delta,144,1,22,22,False,False,False
2,syn_control_short_reuse_0002:tool_out_7,web_result,384,0,,,False,False,False
2,syn_control_short_reuse_0002:llm_out_8,assistant_delta,96,1,23,23,False,False,False
2,syn_control_short_reuse_0002:llm_out_9,assistant_delta,112,1,24,24,False,False,False
2,syn_control_short_reuse_0002:llm_out_10,assistant_delta,128,1,26,26,False,False,False
2,syn_control_short_reuse_0002:tool_out_10,tool_observation,384,0,,,False,False,False
2,syn_control_short_reuse_0002:llm_out_11,assistant_delta,144,1,27,27,False,False,False
2,syn_control_short_reuse_0002:llm_out_12,assistant_delta,96,1,28,28,False,False,False
2,syn_control_short_reuse_0002:llm_out_13,assistant_delta,112,1,30,30,False,False,False
2,syn_control_short_reuse_0002:tool_out_13,test_failure_summary,384,0,,,False,False,False
2,syn_control_short_reuse_0002:llm_out_14,assistant_delta,128,1,31,31,False,False,False
2,syn_control_short_reuse_0002:llm_out_15,assistant_delta,144,0,,,False,False,False
3,syn_control_short_reuse_0003:system,system_prefix,1024,14,12,29,True,True,True
3,syn_control_short_reuse_0003:task,task_prefix,768,14,12,29,True,True,True
3,syn_control_short_reuse_0003:shared_plan,summary_state,1024,14,12,29,True,True,True
3,syn_control_short_reuse_0003:agent_0:role,agent_role,128,7,12,28,False,True,True
3,syn_control_short_reuse_0003:agent_1:role,agent_role,128,7,13,29,False,True,True
3,syn_control_short_reuse_0003:core_0,file_context,384,7,12,28,False,True,True
3,syn_control_short_reuse_0003:core_1,test_failure_summary,640,7,13,29,False,True,True
3,syn_control_short_reuse_0003:filler_0,assistant_delta,128,0,,,False,True,True
3,syn_control_short_reuse_0003:filler_1,dialogue_delta,128,0,,,False,True,True
3,syn_control_short_reuse_0003:filler_2,dialogue_delta,128,0,,,False,True,True
3,syn_control_short_reuse_0003:filler_3,assistant_delta,128,0,,,False,True,True
3,syn_control_short_reuse_0003:filler_4,dialogue_delta,128,0,,,False,True,True
3,syn_control_short_reuse_0003:llm_out_0,assistant_delta,96,1,13,13,False,False,False
3,syn_control_short_reuse_0003:llm_out_1,assistant_delta,112,1,15,15,False,False,False
3,syn_control_short_reuse_0003:tool_out_1,failure_summary,384,0,,,False,False,False
3,syn_control_short_reuse_0003:llm_out_2,assistant_delta,128,1,16,16,False,False,False
3,syn_control_short_reuse_0003:llm_out_3,assistant_delta,144,1,17,17,False,False,False
3,syn_control_short_reuse_0003:llm_out_4,assistant_delta,96,1,19,19,False,False,False
3,syn_control_short_reuse_0003:tool_out_4,raw_error_log,384,0,,,False,False,False
3,syn_control_short_reuse_0003:llm_out_5,assistant_delta,112,1,20,20,False,False,False
3,syn_control_short_reuse_0003:llm_out_6,assistant_delta,128,1,21,21,False,False,False
3,syn_control_short_reuse_0003:llm_out_7,assistant_delta,144,1,23,23,False,False,False
3,syn_control_short_reuse_0003:tool_out_7,web_result,384,0,,,False,False,False
3,syn_control_short_reuse_0003:llm_out_8,assistant_delta,96,1,24,24,False,False,False
3,syn_control_short_reuse_0003:llm_out_9,assistant_delta,112,1,25,25,False,False,False
3,syn_control_short_reuse_0003:llm_out_10,assistant_delta,128,1,27,27,False,False,False
3,syn_control_short_reuse_0003:tool_out_10,tool_observation,384,0,,,False,False,False
3,syn_control_short_reuse_0003:llm_out_11,assistant_delta,144,1,28,28,False,False,False
3,syn_control_short_reuse_0003:llm_out_12,assistant_delta,96,1,29,29,False,False,False
3,syn_control_short_reuse_0003:llm_out_13,assistant_delta,112,0,,,False,False,False
3,syn_control_short_reuse_0003:tool_out_13,test_failure_summary,384,0,,,False,False,False
4,syn_control_short_reuse_0004:system,system_prefix,1024,15,11,30,True,True,True
4,syn_control_short_reuse_0004:task,task_prefix,768,15,11,30,True,True,True
4,syn_control_short_reuse_0004:shared_plan,summary_state,1024,15,11,30,True,True,True
4,syn_control_short_reuse_0004:agent_0:role,agent_role,128,8,11,30,False,True,True
4,syn_control_short_reuse_0004:agent_1:role,agent_role,128,7,12,28,False,True,True
4,syn_control_short_reuse_0004:core_0,file_context,384,8,11,30,False,True,True
4,syn_control_short_reuse_0004:core_1,test_failure_summary,640,7,12,28,False,True,True
4,syn_control_short_reuse_0004:filler_0,assistant_delta,128,0,,,False,True,True
4,syn_control_short_reuse_0004:filler_1,dialogue_delta,128,0,,,False,True,True
4,syn_control_short_reuse_0004:filler_2,dialogue_delta,128,0,,,False,True,True
4,syn_control_short_reuse_0004:filler_3,assistant_delta,128,0,,,False,True,True
4,syn_control_short_reuse_0004:llm_out_0,assistant_delta,96,1,12,12,False,False,False
4,syn_control_short_reuse_0004:llm_out_1,assistant_delta,112,1,14,14,False,False,False
4,syn_control_short_reuse_0004:tool_out_1,failure_summary,384,0,,,False,False,False
4,syn_control_short_reuse_0004:llm_out_2,assistant_delta,128,1,15,15,False,False,False
4,syn_control_short_reuse_0004:llm_out_3,assistant_delta,144,1,16,16,False,False,False
4,syn_control_short_reuse_0004:llm_out_4,assistant_delta,96,1,18,18,False,False,False
4,syn_control_short_reuse_0004:tool_out_4,raw_error_log,384,0,,,False,False,False
4,syn_control_short_reuse_0004:llm_out_5,assistant_delta,112,1,19,19,False,False,False
4,syn_control_short_reuse_0004:llm_out_6,assistant_delta,128,1,20,20,False,False,False
4,syn_control_short_reuse_0004:llm_out_7,assistant_delta,144,1,22,22,False,False,False
4,syn_control_short_reuse_0004:tool_out_7,web_result,384,0,,,False,False,False
4,syn_control_short_reuse_0004:llm_out_8,assistant_delta,96,1,23,23,False,False,False
4,syn_control_short_reuse_0004:llm_out_9,assistant_delta,112,1,24,24,False,False,False
4,syn_control_short_reuse_0004:llm_out_10,assistant_delta,128,1,26,26,False,False,False
4,syn_control_short_reuse_0004:tool_out_10,tool_observation,384,0,,,False,False,False
4,syn_control_short_reuse_0004:llm_out_11,assistant_delta,144,1,27,27,False,False,False
4,syn_control_short_reuse_0004:llm_out_12,assistant_delta,96,1,28,28,False,False,False
4,syn_control_short_reuse_0004:llm_out_13,assistant_delta,112,1,30,30,False,False,False
4,syn_control_short_reuse_0004:tool_out_13,test_failure_summary,384,0,,,False,False,False
4,syn_control_short_reuse_0004:llm_out_14,assistant_delta,128,0,,,False,False,False
5,syn_control_short_reuse_0005:system,system_prefix,1024,16,12,32,True,True,True
5,syn_control_short_reuse_0005:task,task_prefix,768,16,12,32,True,True,True
5,syn_control_short_reuse_0005:shared_plan,summary_state,1024,16,12,32,True,True,True
5,syn_control_short_reuse_0005:agent_0:role,agent_role,128,8,12,31,False,True,True
5,syn_control_short_reuse_0005:agent_1:role,agent_role,128,8,13,32,False,True,True
5,syn_control_short_reuse_0005:core_0,file_context,384,8,12,31,False,True,True
5,syn_control_short_reuse_0005:core_1,test_failure_summary,640,8,13,32,False,True,True
5,syn_control_short_reuse_0005:filler_0,assistant_delta,128,0,,,False,True,True
5,syn_control_short_reuse_0005:filler_1,dialogue_delta,128,0,,,False,True,True
5,syn_control_short_reuse_0005:filler_2,dialogue_delta,128,0,,,False,True,True
5,syn_control_short_reuse_0005:filler_3,assistant_delta,128,0,,,False,True,True
5,syn_control_short_reuse_0005:filler_4,dialogue_delta,128,0,,,False,True,True
5,syn_control_short_reuse_0005:llm_out_0,assistant_delta,96,1,13,13,False,False,False
5,syn_control_short_reuse_0005:llm_out_1,assistant_delta,112,1,15,15,False,False,False
5,syn_control_short_reuse_0005:tool_out_1,failure_summary,384,0,,,False,False,False
5,syn_control_short_reuse_0005:llm_out_2,assistant_delta,128,1,16,16,False,False,False
5,syn_control_short_reuse_0005:llm_out_3,assistant_delta,144,1,17,17,False,False,False
5,syn_control_short_reuse_0005:llm_out_4,assistant_delta,96,1,19,19,False,False,False
5,syn_control_short_reuse_0005:tool_out_4,raw_error_log,384,0,,,False,False,False
5,syn_control_short_reuse_0005:llm_out_5,assistant_delta,112,1,20,20,False,False,False
5,syn_control_short_reuse_0005:llm_out_6,assistant_delta,128,1,21,21,False,False,False
5,syn_control_short_reuse_0005:llm_out_7,assistant_delta,144,1,23,23,False,False,False
5,syn_control_short_reuse_0005:tool_out_7,web_result,384,0,,,False,False,False
5,syn_control_short_reuse_0005:llm_out_8,assistant_delta,96,1,24,24,False,False,False
5,syn_control_short_reuse_0005:llm_out_9,assistant_delta,112,1,25,25,False,False,False
5,syn_control_short_reuse_0005:llm_out_10,assistant_delta,128,1,27,27,False,False,False
5,syn_control_short_reuse_0005:tool_out_10,tool_observation,384,0,,,False,False,False
5,syn_control_short_reuse_0005:llm_out_11,assistant_delta,144,1,28,28,False,False,False
5,syn_control_short_reuse_0005:llm_out_12,assistant_delta,96,1,29,29,False,False,False
5,syn_control_short_reuse_0005:llm_out_13,assistant_delta,112,1,31,31,False,False,False
5,syn_control_short_reuse_0005:tool_out_13,test_failure_summary,384,0,,,False,False,False
5,syn_control_short_reuse_0005:llm_out_14,assistant_delta,128,1,32,32,False,False,False
5,syn_control_short_reuse_0005:llm_out_15,assistant_delta,144,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:system,system_prefix,1024,28,27,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:task,task_prefix,768,28,27,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:shared_plan,summary_state,1024,28,27,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:agent_0:role,agent_role,128,7,27,59,False,True,True
6,syn_opportunity_delayed_reuse_0000:agent_1:role,agent_role,128,7,28,60,False,True,True
6,syn_opportunity_delayed_reuse_0000:agent_2:role,agent_role,128,7,30,62,False,True,True
6,syn_opportunity_delayed_reuse_0000:agent_3:role,agent_role,128,7,31,63,False,True,True
6,syn_opportunity_delayed_reuse_0000:core_0,file_context,1536,15,27,62,True,True,True
6,syn_opportunity_delayed_reuse_0000:core_1,test_failure_summary,1792,17,28,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:core_2,edit_diff,1536,11,30,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:core_3,summary_state,1792,6,31,62,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_0,assistant_delta,256,4,27,48,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_1,dialogue_delta,256,4,28,50,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_2,dialogue_delta,256,5,27,51,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_3,assistant_delta,256,5,28,52,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_4,dialogue_delta,256,6,27,54,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_5,dialogue_delta,256,6,28,55,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_6,assistant_delta,256,6,30,56,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_7,dialogue_delta,256,6,31,58,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_8,dialogue_delta,256,6,32,59,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_9,assistant_delta,256,6,34,60,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_10,dialogue_delta,256,6,35,62,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_11,dialogue_delta,256,6,36,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_12,assistant_delta,256,5,38,62,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_13,dialogue_delta,256,5,39,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_14,dialogue_delta,256,4,40,62,True,True,True
6,syn_opportunity_delayed_reuse_0000:filler_15,assistant_delta,256,4,42,63,True,True,True
6,syn_opportunity_delayed_reuse_0000:llm_out_0,assistant_delta,96,1,34,34,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_1,assistant_delta,112,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_1,failure_summary,1152,4,32,63,True,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_2,assistant_delta,128,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_3,assistant_delta,144,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_4,assistant_delta,96,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_4,raw_error_log,1152,4,34,47,True,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_5,assistant_delta,112,1,40,40,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_6,assistant_delta,128,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_7,assistant_delta,144,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_7,web_result,1152,2,47,48,True,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_8,assistant_delta,96,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_9,assistant_delta,112,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_10,assistant_delta,128,1,47,47,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_10,tool_observation,1152,2,48,50,True,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_11,assistant_delta,144,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_12,assistant_delta,96,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_13,assistant_delta,112,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_13,test_failure_summary,1152,1,51,51,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_14,assistant_delta,128,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_15,assistant_delta,144,1,54,54,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_16,assistant_delta,96,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_16,failure_summary,1152,2,52,54,True,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_17,assistant_delta,112,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_18,assistant_delta,128,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_19,assistant_delta,144,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_19,raw_error_log,1152,2,54,55,True,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_20,assistant_delta,96,1,60,60,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_21,assistant_delta,112,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_22,assistant_delta,128,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_22,web_result,1152,1,58,58,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_23,assistant_delta,144,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_24,assistant_delta,96,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_25,assistant_delta,112,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:tool_out_25,tool_observation,1152,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_26,assistant_delta,128,0,,,False,False,False
6,syn_opportunity_delayed_reuse_0000:llm_out_27,assistant_delta,144,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:system,system_prefix,1024,30,30,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:task,task_prefix,768,30,30,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:shared_plan,summary_state,1024,30,30,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:agent_0:role,agent_role,128,8,30,67,False,True,True
7,syn_opportunity_delayed_reuse_0001:agent_1:role,agent_role,128,8,31,69,False,True,True
7,syn_opportunity_delayed_reuse_0001:agent_2:role,agent_role,128,7,33,65,False,True,True
7,syn_opportunity_delayed_reuse_0001:agent_3:role,agent_role,128,7,34,66,False,True,True
7,syn_opportunity_delayed_reuse_0001:core_0,file_context,2048,14,30,67,True,True,True
7,syn_opportunity_delayed_reuse_0001:core_1,test_failure_summary,2304,15,31,65,True,True,True
7,syn_opportunity_delayed_reuse_0001:core_2,edit_diff,2048,12,33,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:core_3,summary_state,2304,5,34,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:core_4,raw_error_log,2048,4,35,50,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_0,assistant_delta,384,4,30,54,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_1,dialogue_delta,384,4,31,55,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_2,dialogue_delta,384,5,30,57,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_3,assistant_delta,384,5,31,58,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_4,dialogue_delta,384,6,30,59,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_5,dialogue_delta,384,6,31,61,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_6,assistant_delta,384,6,33,62,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_7,dialogue_delta,384,6,34,63,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_8,dialogue_delta,384,6,35,65,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_9,assistant_delta,384,6,37,66,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_10,dialogue_delta,384,6,38,67,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_11,dialogue_delta,384,6,39,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_12,assistant_delta,384,5,41,67,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_13,dialogue_delta,384,5,42,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_14,dialogue_delta,384,4,43,67,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_15,assistant_delta,384,4,45,69,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_16,dialogue_delta,384,3,46,51,True,True,True
7,syn_opportunity_delayed_reuse_0001:filler_17,dialogue_delta,384,3,47,53,True,True,True
7,syn_opportunity_delayed_reuse_0001:llm_out_0,assistant_delta,96,1,37,37,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_1,assistant_delta,112,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_1,failure_summary,1408,3,37,51,True,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_2,assistant_delta,128,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_3,assistant_delta,144,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_4,assistant_delta,96,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_4,raw_error_log,1408,3,38,53,True,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_5,assistant_delta,112,1,43,43,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_6,assistant_delta,128,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_7,assistant_delta,144,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_7,web_result,1408,1,54,54,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_8,assistant_delta,96,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_9,assistant_delta,112,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_10,assistant_delta,128,1,50,50,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_10,tool_observation,1408,2,55,57,True,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_11,assistant_delta,144,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_12,assistant_delta,96,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_13,assistant_delta,112,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_13,test_failure_summary,1408,2,57,58,True,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_14,assistant_delta,128,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_15,assistant_delta,144,1,57,57,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_16,assistant_delta,96,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_16,failure_summary,1408,3,58,61,True,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_17,assistant_delta,112,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_18,assistant_delta,128,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_19,assistant_delta,144,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:tool_out_19,raw_error_log,1408,2,59,62,True,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_20,assistant_delta,96,1,63,63,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_21,assistant_delta,112,0,,,False,False,False
7,syn_opportunity_delayed_reuse_0001:llm_out_22,assistant_delta,128,0,,,False,False,False
