trace_idx,state_id,state_type,tokens,access_count,first_access,last_access,cross_agent,has_exact_token_hash,has_semantic_key
0,state_2e2520bf6f9acc40,assistant_delta,217,0,,,False,False,False
0,state_6b0a756a33cd5f52,assistant_delta,18,3,69,74,False,True,False
0,state_bf759cc55217076e,tool_observation,13,3,69,74,False,False,False
0,state_0eb893d81d0e6d09,assistant_delta,247,0,,,False,False,False
0,state_b782dfbd81f88bef,assistant_delta,137,2,71,74,False,True,False
0,state_27ac444db610f85a,assistant_delta,36,0,,,False,False,False
0,state_cad0ee1ed4a820aa,assistant_delta,7,1,74,74,False,True,False
0,state_b03d79e01ba9e22e,tool_observation,5,1,74,74,False,False,False
0,state_11bc3628c0ff57cd,assistant_delta,0,0,,,False,False,False
1,state_2b18ab54f7063883,task_prefix,468,18,1,49,False,True,False
1,state_375088c81bff9431,assistant_delta,115,0,,,False,False,False
1,state_abd59089950b0d5b,assistant_delta,55,17,4,49,False,True,False
1,state_3bc260fa9d789962,failure_summary,7,17,4,49,False,False,False
1,state_3689137b296a6bd7,assistant_delta,53,0,,,False,False,False
1,state_2fa3d98ab682cb25,assistant_delta,22,16,7,49,False,True,False
1,state_1d1d01966733645c,tool_observation,93,16,7,49,False,False,False
1,state_285676da577bb816,assistant_delta,87,0,,,False,False,False
1,state_35b22156db383472,assistant_delta,20,15,10,49,False,True,False
1,state_9e692cb20210b830,tool_observation,10,15,10,49,False,False,False
1,state_2873112e274076ac,assistant_delta,70,0,,,False,False,False
1,state_01fac0b3d0293441,assistant_delta,40,14,13,49,False,True,False
1,state_618c7210e8f057b3,tool_observation,15,14,13,49,False,False,False
1,state_e4558df4fc87f7cb,assistant_delta,263,0,,,False,False,False
1,state_e6da9a3f28a928b1,assistant_delta,50,13,16,49,False,True,False
1,state_b38ef1dcfb1b3c2a,tool_observation,249,13,16,49,False,False,False
1,state_2398a70f10494fdd,assistant_delta,209,0,,,False,False,False
1,state_4d14ee5b05432bb3,assistant_delta,61,12,19,49,False,True,False
1,state_30e78140f7e8cbe6,tool_observation,227,12,19,49,False,False,False
1,state_f2037ac5462d67f7,assistant_delta,238,0,,,False,False,False
1,state_f902135694f2a369,assistant_delta,50,11,22,49,False,True,False
1,state_143703daf845e09b,failure_summary,13,11,22,49,False,False,False
1,state_c27f286eb86f5318,assistant_delta,188,0,,,False,False,False
1,state_0c29c7817c8a1530,assistant_delta,37,10,25,49,False,True,False
1,state_a85bc3c796b0bfb4,tool_observation,7,10,25,49,False,False,False
1,state_2d60adf4b021e590,assistant_delta,306,0,,,False,False,False
1,state_8e1e8303cbd19266,assistant_delta,117,9,28,49,False,True,False
1,state_c91630694f1f05cd,tool_observation,10,9,28,49,False,False,False
1,state_6e6d1822728d9b47,assistant_delta,188,0,,,False,False,False
1,state_3382a5018c1fe1b5,assistant_delta,18,8,30,49,False,True,False
1,state_c529e393756a7f1e,assistant_delta,180,0,,,False,False,False
1,state_e4a87b547fc7cc77,assistant_delta,10,7,32,49,False,True,False
1,state_0a109f14842fe398,assistant_delta,180,0,,,False,False,False
1,state_defec5d0c1e62f79,assistant_delta,10,6,35,49,False,True,False
1,state_9c5a2d1147a3024a,tool_observation,114,6,35,49,False,False,False
1,state_8e8824ea30c3b92c,assistant_delta,180,0,,,False,False,False
1,state_b08591bb5c6797ed,assistant_delta,10,5,37,49,False,True,False
1,state_cdb0fe4975972dca,assistant_delta,217,0,,,False,False,False
1,state_b48e3e6d62951b26,assistant_delta,62,4,40,49,False,True,False
1,state_af5fef371ea3dae2,tool_observation,7,4,40,49,False,False,False
1,state_6a90c2749ef5caae,assistant_delta,247,0,,,False,False,False
1,state_a1b16b3f2fcd8044,assistant_delta,54,3,43,49,False,True,False
1,state_bf25b5d2161cef35,tool_observation,15,3,43,49,False,False,False
1,state_b6565e408bcb7ef0,assistant_delta,179,0,,,False,False,False
1,state_f9d6a2f371a20002,assistant_delta,26,2,46,49,False,True,False
1,state_140e3924b240443e,tool_observation,7,2,46,49,False,False,False
1,state_0dc2044a3b2477e9,assistant_delta,280,0,,,False,False,False
1,state_173a8be33304ddc9,assistant_delta,169,1,49,49,False,True,False
1,state_16dadc96e8988ed1,tool_observation,5,1,49,49,False,False,False
1,state_af6ab6fc0dd2e1f7,assistant_delta,0,0,,,False,False,False
2,state_5a0909972e0f08c4,task_prefix,452,21,1,50,False,True,False
2,state_537e32ca66d0f34a,assistant_delta,252,0,,,False,False,False
2,state_d9d0049007c0790e,assistant_delta,167,20,4,50,False,True,False
2,state_9e0b19dd545fb28f,tool_observation,33,20,4,50,False,False,False
2,state_1c8d2334e49ca359,assistant_delta,54,0,,,False,False,False
2,state_d788f6e98571a31a,assistant_delta,22,19,7,50,False,True,False
2,state_043663f07ca6420f,tool_observation,93,19,7,50,False,False,False
2,state_759ff36231b01bd7,assistant_delta,99,0,,,False,False,False
2,state_3abedc4574171141,assistant_delta,32,18,10,50,False,True,False
2,state_f2c9a5ac5f889cae,tool_observation,10,18,10,50,False,False,False
2,state_be8bd4b5fde68b07,assistant_delta,210,0,,,False,False,False
2,state_2735853b8184982f,assistant_delta,120,17,12,50,False,True,False
2,state_5ea039baf5b49185,assistant_delta,211,0,,,False,False,False
2,state_669073e68b4a6bd6,assistant_delta,36,16,15,50,False,True,False
2,state_65e2a8f4d005373a,failure_summary,36,16,15,50,False,False,False
2,state_a87fa0c85f70c734,assistant_delta,234,0,,,False,False,False
2,state_b55b7f3c4684a780,assistant_delta,31,15,18,50,False,True,False
2,state_446f0c460f909fe1,tool_observation,50,15,18,50,False,False,False
2,state_3552fd3a74041921,assistant_delta,192,0,,,False,False,False
2,state_0e4ad0f9cb6bcd93,assistant_delta,20,14,20,50,False,True,False
2,state_bbe820b8a8278e80,assistant_delta,222,0,,,False,False,False
2,state_921d6114edfc6a00,assistant_delta,32,13,23,50,False,True,False
2,state_cb004f3b076ca7a3,tool_observation,5,13,23,50,False,False,False
2,state_ff528e80832ab68a,assistant_delta,233,0,,,False,False,False
2,state_77860d5ca044bec7,assistant_delta,32,12,25,50,False,True,False
2,state_b0f0a4055efeebda,assistant_delta,270,0,,,False,False,False
2,state_bb910ad376088d9a,assistant_delta,70,11,28,50,False,True,False
2,state_8ff0c8aea98cdd5a,tool_observation,176,11,28,50,False,False,False
2,state_74d280a5b391f5d4,assistant_delta,287,0,,,False,False,False
2,state_a619abaff7d517a5,assistant_delta,78,10,31,50,False,True,False
2,state_288fb1025d0bc56e,failure_summary,22,10,31,50,False,False,False
2,state_24423b03c3ede2d5,assistant_delta,243,0,,,False,False,False
2,state_6a96dc1b3283d560,assistant_delta,24,9,33,50,False,True,False
2,state_b11998ed199015f1,assistant_delta,290,0,,,False,False,False
2,state_65186935b619f2cd,assistant_delta,79,8,35,50,False,True,False
2,state_f7115ca59bb8e788,assistant_delta,267,0,,,False,False,False
2,state_cb0c842643171b8d,assistant_delta,37,7,37,50,False,True,False
2,state_a0e6bfc410f8c66c,assistant_delta,264,0,,,False,False,False
2,state_fdf6424bd5865f9d,assistant_delta,182,6,39,50,False,True,False
2,state_395f6dd0a798fa4c,assistant_delta,321,0,,,False,False,False
2,state_8e59acb74922ac8b,assistant_delta,124,5,41,50,False,True,False
2,state_b576ee43555f6e0d,assistant_delta,230,0,,,False,False,False
2,state_db4c8b25f6a4ce39,assistant_delta,23,4,43,50,False,True,False
2,state_6ede809d7081ab27,assistant_delta,220,0,,,False,False,False
2,state_e8a34030be335947,assistant_delta,16,3,45,50,False,True,False
2,state_541f5814f595b581,assistant_delta,263,0,,,False,False,False
2,state_a4ce095885c55476,assistant_delta,175,2,47,50,False,True,False
2,state_b4a37120c4b64ced,assistant_delta,93,0,,,False,False,False
2,state_8412941d6519b5f0,assistant_delta,40,1,50,50,False,True,False
2,state_aed22489e81f99b9,tool_observation,5,1,50,50,False,False,False
2,state_3dc479f30019ff98,assistant_delta,0,0,,,False,False,False
3,state_5882cbbf93b2b6cc,task_prefix,456,15,1,40,False,True,False
3,state_cbc6eac46018b024,assistant_delta,103,0,,,False,False,False
3,state_ed00956d1e837e24,assistant_delta,39,14,4,40,False,True,False
3,state_3a0054af2c9e2091,failure_summary,7,14,4,40,False,False,False
3,state_3d0302ae240528fb,assistant_delta,56,0,,,False,False,False
3,state_dba40aa79a7ae8fa,assistant_delta,27,13,7,40,False,True,False
3,state_dbd7ff74a3808b7e,tool_observation,93,13,7,40,False,False,False
3,state_0fe210dcf0cece7e,assistant_delta,93,0,,,False,False,False
3,state_4dbbf61f6be5ee6d,assistant_delta,27,12,10,40,False,True,False
3,state_497715254b731b52,tool_observation,10,12,10,40,False,False,False
3,state_f6fdef62d313cb76,assistant_delta,206,0,,,False,False,False
3,state_9a803615c2493bf6,assistant_delta,42,11,13,40,False,True,False
3,state_b7821b040e894143,failure_summary,36,11,13,40,False,False,False
3,state_263711b176b3eb00,assistant_delta,183,0,,,False,False,False
3,state_01f88f3f149386a6,assistant_delta,19,10,16,40,False,True,False
3,state_0c42b56396d79a3a,failure_summary,140,10,16,40,False,False,False
3,state_3d1ec1976f118aba,assistant_delta,222,0,,,False,False,False
3,state_4eacc85491ddbceb,assistant_delta,26,9,19,40,False,True,False
3,state_29435db9d6ccc9cf,tool_observation,5,9,19,40,False,False,False
3,state_ece0939ef3bb8b73,assistant_delta,225,0,,,False,False,False
3,state_1f5ec566d87216d7,assistant_delta,32,8,21,40,False,True,False
3,state_81b8dc4ce43325fa,assistant_delta,231,0,,,False,False,False
3,state_812a40ebe575f138,assistant_delta,35,7,23,40,False,True,False
3,state_68fa74a193366fd4,assistant_delta,230,0,,,False,False,False
3,state_e1b2384239ace893,assistant_delta,36,6,25,40,False,True,False
3,state_058644d1ece05811,assistant_delta,432,0,,,False,False,False
3,state_08893a9a64ef4e14,assistant_delta,231,5,28,40,False,True,False
3,state_49aa3175fae57a45,tool_observation,11,5,28,40,False,False,False
3,state_e97a92c316d02d21,assistant_delta,225,0,,,False,False,False
3,state_28974fe8b52c948d,assistant_delta,28,4,31,40,False,True,False
3,state_37085a71b811815e,tool_observation,109,4,31,40,False,False,False
3,state_8d5ba507780ea764,assistant_delta,135,0,,,False,False,False
3,state_96e9df586568cbff,assistant_delta,20,3,34,40,False,True,False
3,state_a8ae55f2855fb8c6,failure_summary,31,3,34,40,False,False,False
3,state_72ce18bedb735a87,assistant_delta,88,0,,,False,False,False
3,state_bce38cc3fde0db64,assistant_delta,23,2,37,40,False,True,False
3,state_8e9273c45ea7c0d4,tool_observation,10,2,37,40,False,False,False
3,state_1d87a93b53103496,assistant_delta,184,0,,,False,False,False
3,state_3093783f20fe0925,assistant_delta,18,1,40,40,False,True,False
3,state_b42e0918263b40d3,tool_observation,180,1,40,40,False,False,False
3,state_c7db36959af75cb0,assistant_delta,146,0,,,False,False,False
4,state_a334e52e2667da1c,task_prefix,456,12,1,30,False,True,False
4,state_88bd8062d9f50bfb,assistant_delta,112,0,,,False,False,False
4,state_ddb21e808bf773e6,assistant_delta,53,11,4,30,False,True,False
4,state_01902e3dd3e90ed0,failure_summary,7,11,4,30,False,False,False
4,state_e17b17c7d71c89c8,assistant_delta,49,0,,,False,False,False
4,state_3cc615f44a9f34c7,assistant_delta,19,10,7,30,False,True,False
4,state_72ab400e7470dba9,tool_observation,93,10,7,30,False,False,False
4,state_9c69f0b1a8d8d1d9,assistant_delta,90,0,,,False,False,False
4,state_afa5d81993e59ee4,assistant_delta,24,9,10,30,False,True,False
4,state_ff5e0b3245927dc9,tool_observation,10,9,10,30,False,False,False
4,state_fce1de5bbe3e2c9e,assistant_delta,225,0,,,False,False,False
4,state_5ae754ce67b566a2,assistant_delta,44,8,13,30,False,True,False
4,state_d9a7f0b829484bfa,failure_summary,36,8,13,30,False,False,False
4,state_11edfa7672cbe900,assistant_delta,243,0,,,False,False,False
4,state_467a18c8ce2e59a1,assistant_delta,37,7,16,30,False,True,False
4,state_f90d6c6f0f2e8457,tool_observation,5,7,16,30,False,False,False
4,state_0cc4a9ae6c8dde21,assistant_delta,235,0,,,False,False,False
4,state_0fa99c228e081917,assistant_delta,26,6,19,30,False,True,False
4,state_67746b9a5c9e1832,tool_observation,109,6,19,30,False,False,False
4,state_a675045aafa28f6d,assistant_delta,242,0,,,False,False,False
4,state_dc0b2345df27a270,assistant_delta,28,5,21,30,False,True,False
4,state_aea70bd050bf9470,assistant_delta,237,0,,,False,False,False
4,state_fda88d4533a71c42,assistant_delta,32,4,23,30,False,True,False
4,state_ccbc0d4beab92564,assistant_delta,220,0,,,False,False,False
4,state_813b8e90f93559c1,assistant_delta,65,3,25,30,False,True,False
4,state_ff52e9dde6ae0de3,assistant_delta,225,0,,,False,False,False
4,state_f8af862e45f94c81,assistant_delta,31,2,27,30,False,True,False
4,state_eba3c6ed24febded,assistant_delta,199,0,,,False,False,False
4,state_3ee3b45dc1be5b79,assistant_delta,148,1,30,30,False,True,False
4,state_9ceb7449e99c5154,tool_observation,5,1,30,30,False,False,False
4,state_846746061d5f7eb2,assistant_delta,0,0,,,False,False,False
5,state_2b0ee8dd77bd425b,task_prefix,453,29,1,75,False,True,False
5,state_85e328cce9bc99ba,assistant_delta,271,0,,,False,False,False
5,state_d9047970dfe990f5,assistant_delta,166,28,4,75,False,True,False
5,state_8fcb5178d5fa9a0e,tool_observation,33,28,4,75,False,False,False
5,state_78604f3c0e68c807,assistant_delta,242,0,,,False,False,False
5,state_6414a863d47d340f,assistant_delta,136,27,6,75,False,True,False
5,state_f421f8cf009d9a0d,assistant_delta,72,0,,,False,False,False
5,state_54b7fdf90b548eb1,assistant_delta,42,26,9,75,False,True,False
5,state_c540e6b83d1d6bcc,tool_observation,93,26,9,75,False,False,False
5,state_02d0b9a2e7e683a7,assistant_delta,94,0,,,False,False,False
5,state_e4635bb8a8584128,assistant_delta,35,25,12,75,False,True,False
5,state_eaaab3c684c25558,tool_observation,10,25,12,75,False,False,False
5,state_0b5ba6cc45ee19cc,assistant_delta,268,0,,,False,False,False
5,state_98ec465bd4da8a51,assistant_delta,158,24,14,75,False,True,False
5,state_ed286560c747dd57,assistant_delta,164,0,,,False,False,False
5,state_f118c090e17e00d5,assistant_delta,11,23,17,75,False,True,False
5,state_ca0ae39f6640ad1a,tool_observation,234,23,17,75,False,False,False
5,state_210c9ef75fa8b9ad,assistant_delta,177,0,,,False,False,False
5,state_0d3a16c569126a38,assistant_delta,20,22,20,75,False,True,False
5,state_613702c6933627be,tool_observation,140,22,20,75,False,False,False
5,state_694b429f3611d52c,assistant_delta,288,0,,,False,False,False
5,state_239998f462167cec,assistant_delta,182,21,22,75,False,True,False
5,state_15ba5c19bfd71fe5,assistant_delta,77,0,,,False,False,False
5,state_37db892b36902c59,assistant_delta,11,20,25,75,False,True,False
5,state_f58538d24939e7f6,tool_observation,10,20,25,75,False,False,False
5,state_2de37f83dcdea36f,assistant_delta,270,0,,,False,False,False
5,state_7a72bb1ef6be120d,assistant_delta,163,19,27,75,False,True,False
5,state_86899e734e4cdde4,assistant_delta,155,0,,,False,False,False
5,state_7b52c00e21f98259,assistant_delta,9,18,30,75,False,True,False
5,state_b952df4951c2a0ad,failure_summary,28,18,30,75,False,False,False
5,state_2575a9cf83dcde07,assistant_delta,176,0,,,False,False,False
5,state_014dee11534a3f82,assistant_delta,20,17,32,75,False,True,False
5,state_9b7fb596a7d97c71,assistant_delta,351,0,,,False,False,False
5,state_4fdb91e54d57a390,assistant_delta,120,16,35,75,False,True,False
5,state_6a4fce56740a7dc5,tool_observation,18,16,35,75,False,False,False
5,state_b118248a40fcf71f,assistant_delta,198,0,,,False,False,False
5,state_455816fd22159ecb,assistant_delta,33,15,38,75,False,True,False
5,state_7791be74810e7b15,tool_observation,18,15,38,75,False,False,False
5,state_2bf376263d7cde83,assistant_delta,191,0,,,False,False,False
5,state_5602f2744ad52237,assistant_delta,29,14,41,75,False,True,False
5,state_a601ec24df899bb3,tool_observation,18,14,41,75,False,False,False
5,state_dd2b04fa3aee989d,assistant_delta,193,0,,,False,False,False
5,state_554039af330bb6a0,assistant_delta,27,13,44,75,False,True,False
5,state_1f59b24f2d13a267,tool_observation,197,13,44,75,False,False,False
5,state_2c899fcc703bdcf5,assistant_delta,193,0,,,False,False,False
5,state_5d21cbadd2aebd50,assistant_delta,33,12,47,75,False,True,False
5,state_5d5d3e87159b09af,tool_observation,18,12,47,75,False,False,False
5,state_f914772e4a1202ba,assistant_delta,192,0,,,False,False,False
5,state_3af79cf5b4dbb9ec,assistant_delta,28,11,50,75,False,True,False
5,state_0b768f12d24e58e4,tool_observation,18,11,50,75,False,False,False
5,state_364ffa0f6d5ec980,assistant_delta,190,0,,,False,False,False
5,state_6de009fcdefda85f,assistant_delta,24,10,53,75,False,True,False
5,state_479b57bd47864bfd,tool_observation,18,10,53,75,False,False,False
5,state_a5e14a838ed713a1,assistant_delta,202,0,,,False,False,False
5,state_027580ced26d69d7,assistant_delta,26,9,56,75,False,True,False
5,state_ba5b550c60688b70,failure_summary,31,9,56,75,False,False,False
5,state_293f0036af8bfe6f,assistant_delta,89,0,,,False,False,False
5,state_77725a848f7a88a8,assistant_delta,26,8,59,75,False,True,False
5,state_f3bd717887c78b4a,tool_observation,10,8,59,75,False,False,False
5,state_51d76093f424858a,assistant_delta,180,0,,,False,False,False
5,state_8214b6b7943a4a20,assistant_delta,16,7,62,75,False,True,False
5,state_9b6a13c2ddbf436e,tool_observation,197,7,62,75,False,False,False
5,state_d1bd6d1b7dfcaf62,assistant_delta,267,0,,,False,False,False
5,state_d48e0d6fd547e92b,assistant_delta,162,6,64,75,False,True,False
5,state_fb8aab929cefb973,assistant_delta,354,0,,,False,False,False
5,state_18beefd3cefe1593,assistant_delta,98,5,67,75,False,True,False
5,state_de59604362e9f96c,tool_observation,13,5,67,75,False,False,False
5,state_d0c9ef15052fbb0e,assistant_delta,192,0,,,False,False,False
5,state_8c232ec6a1f07d30,assistant_delta,24,4,69,75,False,True,False
5,state_29873a7ceb338b43,assistant_delta,192,0,,,False,False,False
5,state_e7dee41827034569,assistant_delta,24,3,71,75,False,True,False
5,state_2505c2c81a0dadb4,assistant_delta,195,0,,,False,False,False
5,state_c522aae2971aeaaa,assistant_delta,27,2,73,75,False,True,False
5,state_65fe8708447f6598,assistant_delta,264,0,,,False,False,False
5,state_9d74a586fbef424f,assistant_delta,158,1,75,75,False,True,False
5,state_1a9a6ce84437f3bd,assistant_delta,280,0,,,False,False,False
6,state_2ff8c84f39b0fcb2,task_prefix,469,11,1,29,False,True,False
6,state_e154ae4685b5a650,assistant_delta,107,0,,,False,False,False
6,state_d400358c1453e09a,assistant_delta,83,10,4,29,False,True,False
6,state_ca7a045006b10e9e,tool_observation,93,10,4,29,False,False,False
6,state_99114c1f36d849dc,assistant_delta,99,0,,,False,False,False
6,state_a92ff946f6c21ab1,assistant_delta,36,9,7,29,False,True,False
6,state_4c6816821c34616d,tool_observation,10,9,7,29,False,False,False
6,state_fa3f0e337f9017b4,assistant_delta,239,0,,,False,False,False
6,state_85775a19dd872edd,assistant_delta,68,8,10,29,False,True,False
6,state_2ed691524e3a3c42,failure_summary,36,8,10,29,False,False,False
6,state_f9f705a52fa4d18f,assistant_delta,225,0,,,False,False,False
6,state_d0b8cf256ef7ec65,assistant_delta,26,7,13,29,False,True,False
6,state_63acc44569a41e16,tool_observation,50,7,13,29,False,False,False
6,state_5122fd739cb36b1b,assistant_delta,223,0,,,False,False,False
6,state_62e0ae1fa8b13274,assistant_delta,23,6,16,29,False,True,False
6,state_b455cbc2bce34d46,tool_observation,109,6,16,29,False,False,False
6,state_208b589e7bba318c,assistant_delta,242,0,,,False,False,False
6,state_1d349b4997944fc6,assistant_delta,41,5,19,29,False,True,False
6,state_41f9c901ae5cc97f,tool_observation,5,5,19,29,False,False,False
6,state_b638ea880afaa42f,assistant_delta,230,0,,,False,False,False
6,state_3cb8640667f708b6,assistant_delta,27,4,21,29,False,True,False
6,state_594d9dee94302aa7,assistant_delta,252,0,,,False,False,False
6,state_b5760d811c8f6783,assistant_delta,55,3,23,29,False,True,False
6,state_fbdc58d0d1eb9493,assistant_delta,544,0,,,False,False,False
6,state_9fa40acb893ccd71,assistant_delta,263,2,26,29,False,True,False
6,state_1e97c54e536d6d45,tool_observation,11,2,26,29,False,False,False
6,state_b67c6e8510283f70,assistant_delta,230,0,,,False,False,False
6,state_8335f36647b4aefa,assistant_delta,163,1,29,29,False,True,False
6,state_d58a25dc14e732ed,tool_observation,109,1,29,29,False,False,False
6,state_b181e5f9459978e4,assistant_delta,0,0,,,False,False,False
7,state_3f04a3762df77516,task_prefix,452,30,1,72,False,True,False
7,state_5adf62fb81aa03bb,assistant_delta,235,0,,,False,False,False
7,state_9e549b612193a51b,assistant_delta,148,29,4,72,False,True,False
7,state_7fedec0f35928ce8,tool_observation,33,29,4,72,False,False,False
7,state_f07422e9ae4e430f,assistant_delta,203,0,,,False,False,False
7,state_a51b12829f23a8df,assistant_delta,111,28,6,72,False,True,False
7,state_0f7fe93687047c7a,assistant_delta,53,0,,,False,False,False
7,state_d5e5792e4de6997e,assistant_delta,22,27,9,72,False,True,False
7,state_cae6c1e0a2386e6b,tool_observation,93,27,9,72,False,False,False
7,state_d5a039a916ad1407,assistant_delta,203,0,,,False,False,False
7,state_dc25cf7084e028c5,assistant_delta,111,26,11,72,False,True,False
7,state_7ab18a78d520b420,assistant_delta,90,0,,,False,False,False
7,state_a856d5ce39b3e581,assistant_delta,24,25,14,72,False,True,False
7,state_5a9c928d4d56687b,tool_observation,10,25,14,72,False,False,False
7,state_52027e147e0682c6,assistant_delta,206,0,,,False,False,False
7,state_bd40f26ed47960ba,assistant_delta,111,24,16,72,False,True,False
7,state_d26a252cb5cddc2e,assistant_delta,274,0,,,False,False,False
7,state_814291ce87b8dc5c,assistant_delta,61,23,19,72,False,True,False
7,state_ada648573d772209,failure_summary,49,23,19,72,False,False,False
7,state_d16b4169c01598bd,assistant_delta,242,0,,,False,False,False
7,state_4dc2a76565d542bf,assistant_delta,27,22,22,72,False,True,False
7,state_74d3549b8d84a67d,failure_summary,41,22,22,72,False,False,False
7,state_ff6c8541557367c8,assistant_delta,287,0,,,False,False,False
7,state_88b1aebf3b3aa039,assistant_delta,62,21,25,72,False,True,False
7,state_16369607cb6c888a,failure_summary,53,21,25,72,False,False,False
7,state_53ad8101ca73897c,assistant_delta,266,0,,,False,False,False
7,state_dc1ad4fe0617e41e,assistant_delta,37,20,27,72,False,True,False
7,state_b2d69bf7c5ddfadf,assistant_delta,268,0,,,False,False,False
7,state_9f8b4b665eea8ea3,assistant_delta,37,19,29,72,False,True,False
7,state_00de6d26262d2c8a,assistant_delta,251,0,,,False,False,False
7,state_bf4f1519785c3878,assistant_delta,70,18,32,72,False,True,False
7,state_a0f8ee72f73fa60a,failure_summary,227,18,32,72,False,False,False
7,state_258536c5415adab6,assistant_delta,252,0,,,False,False,False
7,state_7e5fa8ba593f4061,assistant_delta,166,17,34,72,False,True,False
