LRU_regret_candidate_count,LRU_regret_tokens,asg_opportunity_score,combined_code_state_reuse_tokens,cross_agent_reuse_ratio,delayed_reuse_ratio,edit_diff_reuse_tokens,estimated_live_kv_pressure,estimated_lru_eviction_risk,estimated_memory_pressure_ratio,exclusion_reasons,failure_state_reuse_tokens,file_context_reuse_tokens,fraction_states_with_exact_token_hash,fraction_states_with_semantic_key,fraction_unknown_or_dialogue_delta,full_history_likely,full_history_likely_ratio,high_value_delayed_reuse_count,high_value_delayed_reuse_tokens,large_state_reuse_tokens,load_status,monotonic_context_growth_score,num_agents,num_llm_events,num_tool_events,paper_usable,phase_dependent_reuse_score,prompt_reconstruction_distribution,quality_label,selection_label,source_file,state_type_distribution,test_failure_reuse_tokens,total_state_tokens,trace_id,trace_idx
19,14848,0.4533269466007085,103296.0,0.8611111111111112,0.08928571428571429,15360,113.75000042375177,1.0,361.5625013469253,,13312,38400,0.4393939393939394,0.4393939393939394,0.18181818181818182,False,0.0,20,17408,185344,loaded,0.7407407407407406,4,28,9,True,0.6326707000864304,"{""explicit"": 28}",high,matched_control,traces\synthetic_agent\raw\opportunity_0006.normalized.json,"{""agent_role"": 4, ""assistant_delta"": 34, ""dialogue_delta"": 12, ""edit_diff"": 1, ""failure_summary"": 2, ""file_context"": 1, ""raw_error_log"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 2, ""tool_observation"": 2, ""web_result"": 2}",49536,37024,331f1e918c2e162c,12
21,25088,0.5729644658844656,122752.0,0.9,0.09243697478991597,21504,132.50000049360096,1.0,484.8437518061837,,20736,46080,0.4444444444444444,0.4444444444444444,0.18055555555555555,False,0.0,22,28160,219136,loaded,0.758620689655172,4,30,10,True,0.6032871414759909,"{""explicit"": 30}",high,opportunity_rich,traces\synthetic_agent\raw\opportunity_0007.normalized.json,"{""agent_role"": 4, ""assistant_delta"": 37, ""dialogue_delta"": 13, ""edit_diff"": 1, ""failure_summary"": 2, ""file_context"": 1, ""raw_error_log"": 3, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 3, ""tool_observation"": 2, ""web_result"": 2}",55168,49648,65c74285f1f55d66,13
23,20608,0.5090572628876211,63616.0,0.8837209302325582,0.10505836575875487,16896,95.00000035390258,1.0,401.25000149477273,,13824,24064,0.44871794871794873,0.44871794871794873,0.1794871794871795,False,0.0,27,27264,158592,loaded,0.7419354838709679,4,32,11,True,0.7165109034267912,"{""explicit"": 32}",high,matched_control,traces\synthetic_agent\raw\opportunity_0008.normalized.json,"{""agent_role"": 4, ""assistant_delta"": 40, ""dialogue_delta"": 14, ""edit_diff"": 1, ""failure_summary"": 3, ""file_context"": 2, ""raw_error_log"": 3, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 3, ""tool_observation"": 2, ""web_result"": 2}",22656,41088,da4ce5ad31ec600a,14
13,11264,0.39190774042200166,85376.0,0.9024390243902439,0.06880733944954129,16384,101.25000037718564,1.0,334.0625012444798,,8448,30720,0.4861111111111111,0.4861111111111111,0.2222222222222222,False,0.0,15,15616,162560,loaded,0.8148148148148142,4,28,9,True,0.5612722170252572,"{""explicit"": 28}",high,matched_control,traces\synthetic_agent\raw\opportunity_0009.normalized.json,"{""agent_role"": 4, ""assistant_delta"": 36, ""dialogue_delta"": 16, ""edit_diff"": 1, ""failure_summary"": 2, ""file_context"": 1, ""raw_error_log"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 2, ""tool_observation"": 2, ""web_result"": 2}",38272,34208,305287d64ca27d9e,15
23,22784,0.5444423154433915,100864.0,0.8857142857142857,0.1078838174273859,23040,120.00000044703484,1.0,419.84375156403985,,19328,38400,0.4117647058823529,0.4117647058823529,0.14705882352941177,False,0.0,26,26112,191872,loaded,0.7241379310344829,4,30,10,True,0.6460736881280238,"{""explicit"": 30}",high,matched_control,traces\synthetic_agent\raw\opportunity_0010.normalized.json,"{""agent_role"": 4, ""assistant_delta"": 36, ""dialogue_delta"": 10, ""edit_diff"": 1, ""failure_summary"": 2, ""file_context"": 1, ""raw_error_log"": 3, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 3, ""tool_observation"": 2, ""web_result"": 2}",39424,42992,4ddc9db6e83012f2,16
27,34176,0.6648087131871654,135808.0,0.9,0.10810810810810811,24576,141.25000052619725,1.0,553.7500020628795,,19584,56064,0.4189189189189189,0.4189189189189189,0.16216216216216217,False,0.0,28,37248,238464,loaded,0.7419354838709679,4,32,11,True,0.6952595936794582,"{""explicit"": 32}",high,opportunity_rich,traces\synthetic_agent\raw\opportunity_0011.normalized.json,"{""agent_role"": 4, ""assistant_delta"": 38, ""dialogue_delta"": 12, ""edit_diff"": 1, ""failure_summary"": 3, ""file_context"": 2, ""raw_error_log"": 3, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 3, ""tool_observation"": 2, ""web_result"": 2}",55168,56704,9569cdfc1e10e4a0,17
37,41856,0.7508200405418699,111744.0,0.8113207547169812,0.22012578616352202,37888,112.34375041851308,1.0,818.1250030477531,,23296,37888,0.42857142857142855,0.42857142857142855,0.17142857142857143,False,0.0,70,68736,242304,loaded,0.7948717948717954,6,40,20,True,0.5821237585943468,"{""explicit"": 40}",high,opportunity_rich,traces\synthetic_agent\raw\stress_0000.normalized.json,"{""agent_role"": 6, ""assistant_delta"": 50, ""dialogue_delta"": 18, ""edit_diff"": 2, ""failure_summary"": 5, ""file_context"": 2, ""raw_error_log"": 5, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 6, ""tool_observation"": 3, ""web_result"": 4}",35968,83776,5ddaaa4a5e402654,18
36,46976,0.8235996172277663,142976.0,0.8421052631578947,0.2155688622754491,47104,123.75000046100467,1.0,901.406253358,,24320,52224,0.4375,0.4375,0.1875,False,0.0,72,79872,292224,loaded,0.7804878048780491,6,42,21,True,0.5671693534408043,"{""explicit"": 42}",high,opportunity_rich,traces\synthetic_agent\raw\stress_0001.normalized.json,"{""agent_role"": 6, ""assistant_delta"": 53, ""dialogue_delta"": 21, ""edit_diff"": 2, ""failure_summary"": 5, ""file_context"": 2, ""raw_error_log"": 5, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 6, ""tool_observation"": 4, ""web_result"": 4}",43648,92304,8805ff1832a902b0,19
34,50048,0.8891739908582296,176768.0,0.8688524590163934,0.21142857142857144,56320,138.75000051688403,1.0,1005.3125037450809,,25344,62464,0.44166666666666665,0.44166666666666665,0.2,False,0.0,74,92288,346752,loaded,0.790697674418605,6,44,23,True,0.5533105377681069,"{""explicit"": 44}",high,opportunity_rich,traces\synthetic_agent\raw\stress_0002.normalized.json,"{""agent_role"": 6, ""assistant_delta"": 56, ""dialogue_delta"": 24, ""edit_diff"": 2, ""failure_summary"": 5, ""file_context"": 2, ""raw_error_log"": 5, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 7, ""tool_observation"": 4, ""web_result"": 5}",57984,102944,30f1250114fe788c,20
32,53120,0.9614233800502759,214528.0,0.8923076923076924,0.20765027322404372,69120,153.75000057276338,1.0,1067.3437539761653,,26368,72704,0.4523809523809524,0.4523809523809524,0.20634920634920634,False,0.0,76,105472,405120,loaded,0.7999999999999999,6,46,23,True,0.567998828868394,"{""explicit"": 46}",high,opportunity_rich,traces\synthetic_agent\raw\stress_0003.normalized.json,"{""agent_role"": 6, ""assistant_delta"": 60, ""dialogue_delta"": 26, ""edit_diff"": 2, ""failure_summary"": 5, ""file_context"": 2, ""raw_error_log"": 5, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 7, ""tool_observation"": 4, ""web_result"": 5}",72704,109296,98de9706581f659c,21
